ngram,phones,words,file,start_s,end_s
triphone,ʁ a b,misérable,13-1.wav,14.830,15.170
triphone,a b l,misérable,13-1.wav,14.940,15.240
triphone,b l ʃ,misérable charpente,13-1.wav,15.070,15.380
triphone,l ʃ a,misérable charpente,13-1.wav,15.170,15.420
triphone,ʃ a ʁ,charpente,13-1.wav,15.240,15.550
triphone,a ʁ p,charpente,13-1.wav,15.380,15.600
triphone,ʁ p ɑ̃,charpente,13-1.wav,15.420,15.750
triphone,p ɑ̃ t,charpente,13-1.wav,15.550,16.030
triphone,ɑ̃ t t,charpente tout,13-1.wav,15.600,17.280
triphone,t t u,charpente tout,13-1.wav,15.750,17.370
triphone,t u s,tout s'est,13-1.wav,17.210,17.480
triphone,u s ɛ,tout s'est,13-1.wav,17.280,17.690
triphone,s ɛ a,s'est animé,13-1.wav,17.370,17.760
triphone,ɛ a ɲ,s'est animé,13-1.wav,17.480,17.850
triphone,a ɲ i,animé,13-1.wav,17.690,17.930
triphone,ɲ i m,animé,13-1.wav,17.760,18.020
triphone,i m e,animé,13-1.wav,17.850,18.290
triphone,m e d,animé dès,13-1.wav,17.930,18.640
triphone,e d ɛ,animé dès,13-1.wav,18.020,18.790
triphone,d ɛ k,dès que,13-1.wav,18.520,18.870
triphone,ɛ k ə,dès que,13-1.wav,18.640,18.890
triphone,k ə l,que le,13-1.wav,18.790,18.960
triphone,ə l ø,que le,13-1.wav,18.870,19.010
triphone,l ø s,le soleil,13-1.wav,18.890,19.160
triphone,ø s ɔ,le soleil,13-1.wav,18.960,19.210
triphone,s ɔ l,soleil,13-1.wav,19.010,19.280
triphone,ɔ l ɛ,soleil,13-1.wav,19.160,19.440
triphone,l ɛ j,soleil,13-1.wav,19.210,19.470
triphone,ɛ j s,soleil s'est,13-1.wav,19.280,19.630
triphone,j s ɛ,soleil s'est,13-1.wav,19.440,19.690
triphone,s ɛ l,s'est levé,13-1.wav,19.470,19.790
triphone,ɛ l ə,s'est levé,13-1.wav,19.630,19.810
triphone,l ə v,levé,13-1.wav,19.690,19.980
triphone,ə v e,levé,13-1.wav,19.790,20.120
diphone,m a,ma,13-2.wav,0.400,0.580
diphone,a v,ma voiture,13-2.wav,0.480,0.720
diphone,v w,voiture,13-2.wav,0.580,0.780
diphone,w a,voiture,13-2.wav,0.720,0.840
diphone,a t,voiture,13-2.wav,0.780,0.990
diphone,t y,voiture,13-2.wav,0.840,1.160
diphone,y ʁ,voiture,13-2.wav,0.990,1.240
diphone,ʁ ɛ,voiture est,13-2.wav,1.160,1.300
diphone,ɛ s,est,13-2.wav,1.240,1.370
diphone,s t,est,13-2.wav,1.300,1.420
diphone,t ɑ̃,est en,13-2.wav,1.370,1.510
diphone,ɑ̃ p,en panne,13-2.wav,1.420,1.660
diphone,p a,panne,13-2.wav,1.510,1.810
diphone,a n,panne,13-2.wav,1.660,1.990
diphone,n d,panne devant,13-2.wav,1.810,2.070
diphone,d ə,devant,13-2.wav,1.990,2.090
diphone,ə v,devant,13-2.wav,2.070,2.240
diphone,v ɑ̃,devant,13-2.wav,2.090,2.340
diphone,ɑ̃ s,devant ce,13-2.wav,2.240,2.500
diphone,s ə,ce,13-2.wav,2.340,2.520
diphone,ə p,ce pont,13-2.wav,2.500,2.740
diphone,p ɔ̃,pont,13-2.wav,2.520,2.900
diphone,ɔ̃ s,pont ces,13-2.wav,2.740,4.000
diphone,s e,ces,13-2.wav,3.840,4.090
diphone,e f,ces femmes,13-2.wav,4.000,4.270
diphone,f a,femmes,13-2.wav,4.090,4.440
diphone,a m,femmes,13-2.wav,4.270,4.710
diphone,m p,femmes portent,13-2.wav,4.440,4.790
diphone,p ɔ,portent,13-2.wav,4.710,4.890
diphone,ɔ ʁ,portent,13-2.wav,4.790,5.090
diphone,ʁ t,portent,13-2.wav,4.890,5.160
diphone,t ɑ̃,portent encore,13-2.wav,5.090,5.250
diphone,ɑ̃ k,encore,13-2.wav,5.160,5.390
diphone,k ɔ,encore,13-2.wav,5.250,5.570
diphone,ɔ ʁ,encore,13-2.wav,5.390,5.650
diphone,ʁ y,encore une,13-2.wav,5.570,5.720
diphone,y n,une,13-2.wav,5.650,5.860
diphone,n k,une coiffe,13-2.wav,5.720,6.000
diphone,k w,coiffe,13-2.wav,5.860,6.060
diphone,w a,coiffe,13-2.wav,6.000,6.140
diphone,a f,coiffe,13-2.wav,6.060,6.500
diphone,f ʒ,coiffe je,13-2.wav,6.140,7.850
diphone,ʒ ə,je,13-2.wav,7.700,7.870
diphone,ə l,je lui,13-2.wav,7.850,7.970
diphone,l ɥ,lui,13-2.wav,7.870,7.980
diphone,ɥ i,lui,13-2.wav,7.970,8.050
diphone,i ʁ,lui rapporte,13-2.wav,7.980,8.190
diphone,ʁ a,rapporte,13-2.wav,8.050,8.310
diphone,a p,rapporte,13-2.wav,8.190,8.350
diphone,p ɔ,rapporte,13-2.wav,8.310,8.460
diphone,ɔ ʁ,rapporte,13-2.wav,8.350,8.550
diphone,ʁ t,rapporte,13-2.wav,8.460,8.620
diphone,t d,rapporte des,13-2.wav,8.550,8.700
diphone,d e,des,13-2.wav,8.620,8.770
diphone,e f,des fruits,13-2.wav,8.700,8.920
diphone,f ʁ,fruits,13-2.wav,8.770,9.030
diphone,ʁ ɥ,fruits,13-2.wav,8.920,9.100
diphone,ɥ i,fruits,13-2.wav,9.030,9.250
diphone,i t,fruits très,13-2.wav,9.100,9.310
diphone,t ʁ,très,13-2.wav,9.250,9.410
diphone,ʁ ɛ,très,13-2.wav,9.310,9.510
diphone,ɛ ʁ,très rouges,13-2.wav,9.410,9.640
diphone,ʁ u,rouges,13-2.wav,9.510,9.870
diphone,u ʒ,rouges,13-2.wav,9.640,10.190
diphone,ʒ ʒ,rouges je,13-2.wav,9.870,11.420
diphone,ʒ ə,je,13-2.wav,11.260,11.440
diphone,ə v,je vois,13-2.wav,11.420,11.670
diphone,v w,vois,13-2.wav,11.440,11.760
diphone,w a,vois,13-2.wav,11.670,11.830
diphone,a m,vois ma,13-2.wav,11.760,11.920
diphone,m a,ma,13-2.wav,11.830,11.990
diphone,a t,ma table,13-2.wav,11.920,12.160
diphone,t a,table,13-2.wav,11.990,12.300
diphone,a b,table,13-2.wav,12.160,12.370
diphone,b l,table,13-2.wav,12.300,12.420
diphone,l ɑ̃,table en,13-2.wav,12.370,12.490
diphone,ɑ̃ b,en bois,13-2.wav,12.420,12.620
diphone,b w,bois,13-2.wav,12.490,12.760
diphone,w a,bois,13-2.wav,12.620,12.860
diphone,a v,bois vert,13-2.wav,12.760,13.050
diphone,v ɛ,vert,13-2.wav,12.860,13.260
diphone,ɛ ʁ,vert,13-2.wav,13.050,13.540
diphone,ʁ d,vert dans,13-2.wav,13.260,14.650
diphone,d ɑ̃,dans,13-2.wav,14.560,14.730
diphone,ɑ̃ l,dans le,13-2.wav,14.650,14.800
diphone,l ø,le,13-2.wav,14.730,14.950
diphone,ø t,le taillis,13-2.wav,14.800,15.010
diphone,t ɑ,taillis,13-2.wav,14.950,15.090
diphone,ɑ j,taillis,13-2.wav,15.010,15.350
diphone,j i,taillis,13-2.wav,15.090,15.520
diphone,i ɛ,taillis est,13-2.wav,15.350,15.700
diphone,ɛ k,est caché,13-2.wav,15.550,15.770
diphone,k a,caché,13-2.wav,15.700,15.860
diphone,a ʃ,caché,13-2.wav,15.770,16.040
diphone,ʃ e,caché,13-2.wav,15.860,16.180
diphone,e ɛ̃,caché un,13-2.wav,16.040,16.330
diphone,ɛ̃ ɲ,un nid,13-2.wav,16.210,16.480
diphone,ɲ i,nid,13-2.wav,16.330,16.620
diphone,i d,nid de,13-2.wav,16.480,16.720
diphone,d ə,de,13-2.wav,16.620,16.740
diphone,ə f,de fauvettes,13-2.wav,16.720,16.940
diphone,f o,fauvettes,13-2.wav,16.740,17.040
diphone,o v,fauvettes,13-2.wav,16.940,17.170
diphone,v ɛ,fauvettes,13-2.wav,17.040,17.300
diphone,ɛ t,fauvettes,13-2.wav,17.170,17.680
triphone,m a v,ma voiture,13-2.wav,0.400,0.720
triphone,a v w,ma voiture,13-2.wav,0.480,0.780
triphone,v w a,voiture,13-2.wav,0.580,0.840
triphone,w a t,voiture,13-2.wav,0.720,0.990
triphone,a t y,voiture,13-2.wav,0.780,1.160
triphone,t y ʁ,voiture,13-2.wav,0.840,1.240
triphone,y ʁ ɛ,voiture est,13-2.wav,0.990,1.300
triphone,ʁ ɛ s,voiture est,13-2.wav,1.160,1.370
triphone,ɛ s t,est,13-2.wav,1.240,1.420
triphone,s t ɑ̃,est en,13-2.wav,1.300,1.510
triphone,t ɑ̃ p,est en panne,13-2.wav,1.370,1.660
triphone,ɑ̃ p a,en panne,13-2.wav,1.420,1.810
triphone,p a n,panne,13-2.wav,1.510,1.990
triphone,a n d,panne devant,13-2.wav,1.660,2.070
triphone,n d ə,panne devant,13-2.wav,1.810,2.090
triphone,d ə v,devant,13-2.wav,1.990,2.240
triphone,ə v ɑ̃,devant,13-2.wav,2.070,2.340
triphone,v ɑ̃ s,devant ce,13-2.wav,2.090,2.500
triphone,ɑ̃ s ə,devant ce,13-2.wav,2.240,2.520
triphone,s ə p,ce pont,13-2.wav,2.340,2.740
triphone,ə p ɔ̃,ce pont,13-2.wav,2.500,2.900
triphone,p ɔ̃ s,pont ces,13-2.wav,2.520,4.000
triphone,ɔ̃ s e,pont ces,13-2.wav,2.740,4.090
triphone,s e f,ces femmes,13-2.wav,3.840,4.270
triphone,e f a,ces femmes,13-2.wav,4.000,4.440
triphone,f a m,femmes,13-2.wav,4.090,4.710
triphone,a m p,femmes portent,13-2.wav,4.270,4.790
triphone,m p ɔ,femmes portent,13-2.wav,4.440,4.890
triphone,p ɔ ʁ,portent,13-2.wav,4.710,5.090
triphone,ɔ ʁ t,portent,13-2.wav,4.790,5.160
triphone,ʁ t ɑ̃,portent encore,13-2.wav,4.890,5.250
triphone,t ɑ̃ k,portent encore,13-2.wav,5.090,5.390
triphone,ɑ̃ k ɔ,encore,13-2.wav,5.160,5.570
triphone,k ɔ ʁ,encore,13-2.wav,5.250,5.650
triphone,ɔ ʁ y,encore une,13-2.wav,5.390,5.720
triphone,ʁ y n,encore une,13-2.wav,5.570,5.860
triphone,y n k,une coiffe,13-2.wav,5.650,6.000
triphone,n k w,une coiffe,13-2.wav,5.720,6.060
triphone,k w a,coiffe,13-2.wav,5.860,6.140
triphone,w a f,coiffe,13-2.wav,6.000,6.500
triphone,a f ʒ,coiffe je,13-2.wav,6.060,7.850
triphone,f ʒ ə,coiffe je,13-2.wav,6.140,7.870
triphone,ʒ ə l,je lui,13-2.wav,7.700,7.970
triphone,ə l ɥ,je lui,13-2.wav,7.850,7.980
triphone,l ɥ i,lui,13-2.wav,7.870,8.050
triphone,ɥ i ʁ,lui rapporte,13-2.wav,7.970,8.190
triphone,i ʁ a,lui rapporte,13-2.wav,7.980,8.310
triphone,ʁ a p,rapporte,13-2.wav,8.050,8.350
triphone,a p ɔ,rapporte,13-2.wav,8.190,8.460
triphone,p ɔ ʁ,rapporte,13-2.wav,8.310,8.550
triphone,ɔ ʁ t,rapporte,13-2.wav,8.350,8.620
triphone,ʁ t d,rapporte des,13-2.wav,8.460,8.700
triphone,t d e,rapporte des,13-2.wav,8.550,8.770
triphone,d e f,des fruits,13-2.wav,8.620,8.920
triphone,e f ʁ,des fruits,13-2.wav,8.700,9.030
triphone,f ʁ ɥ,fruits,13-2.wav,8.770,9.100
triphone,ʁ ɥ i,fruits,13-2.wav,8.920,9.250
triphone,ɥ i t,fruits très,13-2.wav,9.030,9.310
triphone,i t ʁ,fruits très,13-2.wav,9.100,9.410
triphone,t ʁ ɛ,très,13-2.wav,9.250,9.510
triphone,ʁ ɛ ʁ,très rouges,13-2.wav,9.310,9.640
triphone,ɛ ʁ u,très rouges,13-2.wav,9.410,9.870
triphone,ʁ u ʒ,rouges,13-2.wav,9.510,10.190
triphone,u ʒ ʒ,rouges je,13-2.wav,9.640,11.420
triphone,ʒ ʒ ə,rouges je,13-2.wav,9.870,11.440
triphone,ʒ ə v,je vois,13-2.wav,11.260,11.670
triphone,ə v w,je vois,13-2.wav,11.420,11.760
triphone,v w a,vois,13-2.wav,11.440,11.830
triphone,w a m,vois ma,13-2.wav,11.670,11.920
triphone,a m a,vois ma,13-2.wav,11.760,11.990
triphone,m a t,ma table,13-2.wav,11.830,12.160
triphone,a t a,ma table,13-2.wav,11.920,12.300
triphone,t a b,table,13-2.wav,11.990,12.370
triphone,a b l,table,13-2.wav,12.160,12.420
triphone,b l ɑ̃,table en,13-2.wav,12.300,12.490
triphone,l ɑ̃ b,table en bois,13-2.wav,12.370,12.620
triphone,ɑ̃ b w,en bois,13-2.wav,12.420,12.760
triphone,b w a,bois,13-2.wav,12.490,12.860
triphone,w a v,bois vert,13-2.wav,12.620,13.050
triphone,a v ɛ,bois vert,13-2.wav,12.760,13.260
triphone,v ɛ ʁ,vert,13-2.wav,12.860,13.540
triphone,ɛ ʁ d,vert dans,13-2.wav,13.050,14.650
triphone,ʁ d ɑ̃,vert dans,13-2.wav,13.260,14.730
triphone,d ɑ̃ l,dans le,13-2.wav,14.560,14.800
triphone,ɑ̃ l ø,dans le,13-2.wav,14.650,14.950
triphone,l ø t,le taillis,13-2.wav,14.730,15.010
triphone,ø t ɑ,le taillis,13-2.wav,14.800,15.090
triphone,t ɑ j,taillis,13-2.wav,14.950,15.350
triphone,ɑ j i,taillis,13-2.wav,15.010,15.520
triphone,j i ɛ,taillis est,13-2.wav,15.090,15.700
triphone,i ɛ k,taillis est caché,13-2.wav,15.350,15.770
triphone,ɛ k a,est caché,13-2.wav,15.550,15.860
triphone,k a ʃ,caché,13-2.wav,15.700,16.040
triphone,a ʃ e,caché,13-2.wav,15.770,16.180
triphone,ʃ e ɛ̃,caché un,13-2.wav,15.860,16.330
triphone,e ɛ̃ ɲ,caché un nid,13-2.wav,16.040,16.480
triphone,ɛ̃ ɲ i,un nid,13-2.wav,16.210,16.620
triphone,ɲ i d,nid de,13-2.wav,16.330,16.720
triphone,i d ə,nid de,13-2.wav,16.480,16.740
triphone,d ə f,de fauvettes,13-2.wav,16.620,16.940
triphone,ə f o,de fauvettes,13-2.wav,16.720,17.040
triphone,f o v,fauvettes,13-2.wav,16.740,17.170
triphone,o v ɛ,fauvettes,13-2.wav,16.940,17.300
triphone,v ɛ t,fauvettes,13-2.wav,17.040,17.680
diphone,ɔ̃ ɑ̃,on entend,14-1.wav,0.630,1.020
diphone,ɑ̃ t,entend,14-1.wav,0.880,1.150
diphone,t ɑ̃,entend,14-1.wav,1.020,1.290
diphone,ɑ̃ l,entend les,14-1.wav,1.150,1.400
diphone,l e,les,14-1.wav,1.290,1.520
diphone,e ɡ,les gazouillis,14-1.wav,1.400,1.610
diphone,ɡ a,gazouillis,14-1.wav,1.520,1.710
diphone,a z,gazouillis,14-1.wav,1.610,1.830
diphone,z u,gazouillis,14-1.wav,1.710,1.930
diphone,u j,gazouillis,14-1.wav,1.830,1.990
diphone,j i,gazouillis,14-1.wav,1.930,2.210
diphone,i d,gazouillis d'un,14-1.wav,1.990,2.290
diphone,d ɛ̃,d'un,14-1.wav,2.210,2.450
diphone,ɛ̃ w,d'un oiseau,14-1.wav,2.290,2.570
diphone,w a,oiseau,14-1.wav,2.450,2.640
diphone,a z,oiseau,14-1.wav,2.570,2.750
diphone,z o,oiseau,14-1.wav,2.640,2.860
diphone,o d,oiseau dans,14-1.wav,2.750,2.920
diphone,d ɑ̃,dans,14-1.wav,2.860,3.000
diphone,ɑ̃ l,dans le,14-1.wav,2.920,3.070
diphone,l ø,le,14-1.wav,3.000,3.160
diphone,ø ʒ,le jardin,14-1.wav,3.070,3.270
diphone,ʒ a,jardin,14-1.wav,3.160,3.360
diphone,a ʁ,jardin,14-1.wav,3.270,3.480
diphone,ʁ d,jardin,14-1.wav,3.360,3.570
diphone,d ɛ̃,jardin,14-1.wav,3.480,3.760
diphone,ɛ̃ l,jardin la,14-1.wav,3.570,4.980
diphone,l a,la,14-1.wav,4.860,5.060
diphone,a b,la barque,14-1.wav,4.980,5.180
diphone,b a,barque,14-1.wav,5.060,5.310
diphone,a ʁ,barque,14-1.wav,5.180,5.440
diphone,ʁ k,barque,14-1.wav,5.310,5.520
diphone,k d,barque du,14-1.wav,5.440,5.630
diphone,d y,du,14-1.wav,5.520,5.730
diphone,y p,du pêcheur,14-1.wav,5.630,5.820
diphone,p ɛ,pêcheur,14-1.wav,5.730,5.930
diphone,ɛ ʃ,pêcheur,14-1.wav,5.820,6.110
diphone,ʃ œ,pêcheur,14-1.wav,5.930,6.260
diphone,œ ʁ,pêcheur,14-1.wav,6.110,6.410
diphone,ʁ a,pêcheur a,14-1.wav,6.260,6.480
diphone,a e,a été,14-1.wav,6.410,6.610
diphone,e t,été,14-1.wav,6.480,6.670
diphone,t e,été,14-1.wav,6.610,6.800
diphone,e ɑ̃,été emportée,14-1.wav,6.670,6.950
diphone,ɑ̃ p,emportée,14-1.wav,6.830,7.050
diphone,p ɔ,emportée,14-1.wav,6.950,7.110
diphone,ɔ ʁ,emportée,14-1.wav,7.050,7.250
diphone,ʁ t,emportée,14-1.wav,7.110,7.320
diphone,t e,emportée,14-1.wav,7.250,7.420
diphone,e p,emportée par,14-1.wav,7.320,7.530
diphone,p a,par,14-1.wav,7.420,7.580
diphone,a ʁ,par,14-1.wav,7.530,7.670
diphone,ʁ y,par une,14-1.wav,7.580,7.730
diphone,y n,une,14-1.wav,7.670,7.940
diphone,n t,une tempête,14-1.wav,7.730,8.050
diphone,t ɑ̃,tempête,14-1.wav,7.940,8.140
diphone,ɑ̃ p,tempête,14-1.wav,8.050,8.280
diphone,p ɛ,tempête,14-1.wav,8.140,8.380
diphone,ɛ t,tempête,14-1.wav,8.280,8.750
diphone,t s,tempête ce,14-1.wav,8.380,9.860
diphone,s ə,ce,14-1.wav,9.670,9.880
diphone,ə ʎ,ce livre,14-1.wav,9.860,10.030
diphone,ʎ i,livre,14-1.wav,9.880,10.200
diphone,i v,livre,14-1.wav,10.030,10.300
diphone,v ʁ,livre,14-1.wav,10.200,10.420
diphone,ʁ ə,livre,14-1.wav,10.300,10.440
diphone,ə p,livre provient,14-1.wav,10.420,10.540
diphone,p ʁ,provient,14-1.wav,10.440,10.620
diphone,ʁ ɔ,provient,14-1.wav,10.540,10.690
diphone,ɔ v,provient,14-1.wav,10.620,10.800
diphone,v j,provient,14-1.wav,10.690,10.950
diphone,j ɑ̃,provient,14-1.wav,10.800,11.050
diphone,ɑ̃ d,provient de,14-1.wav,10.950,11.140
diphone,d ə,de,14-1.wav,11.050,11.160
diphone,ə l,de la,14-1.wav,11.140,11.260
diphone,l a,la,14-1.wav,11.160,11.330
diphone,a b,la bibliothèque,14-1.wav,11.260,11.430
diphone,b i,bibliothèque,14-1.wav,11.330,11.510
diphone,i b,bibliothèque,14-1.wav,11.430,11.600
diphone,b ʎ,bibliothèque,14-1.wav,11.510,11.610
diphone,ʎ i,bibliothèque,14-1.wav,11.600,11.730
diphone,i j,bibliothèque,14-1.wav,11.610,11.830
diphone,j ɔ,bibliothèque,14-1.wav,11.730,11.910
diphone,ɔ t,bibliothèque,14-1.wav,11.830,12.050
diphone,t ɛ,bibliothèque,14-1.wav,11.910,12.170
diphone,ɛ k,bibliothèque,14-1.wav,12.050,12.490
diphone,k ʒ,bibliothèque j',14-1.wav,12.170,13.540
diphone,ʒ ɑ̃,j' en,14-1.wav,13.380,13.650
diphone,ɑ̃ k,en conclus,14-1.wav,13.540,13.750
diphone,k ɔ̃,conclus,14-1.wav,13.650,13.850
diphone,ɔ̃ k,conclus,14-1.wav,13.750,13.980
diphone,k l,conclus,14-1.wav,13.850,14.010
diphone,l y,conclus,14-1.wav,13.980,14.160
diphone,y c,conclus qu'il,14-1.wav,14.010,14.250
diphone,c i,qu'il,14-1.wav,14.160,14.310
diphone,i l,qu'il,14-1.wav,14.250,14.410
diphone,l ɲ,qu'il n'y,14-1.wav,14.310,14.460
diphone,ɲ i,n'y,14-1.wav,14.410,14.640
diphone,i a,n'y a,14-1.wav,14.460,14.730
diphone,a p,a personne,14-1.wav,14.640,14.830
diphone,p ɛ,personne,14-1.wav,14.730,14.880
diphone,ɛ ʁ,personne,14-1.wav,14.830,14.980
diphone,ʁ s,personne,14-1.wav,14.880,15.130
diphone,s ɔ,personne,14-1.wav,14.980,15.230
diphone,ɔ n,personne,14-1.wav,15.130,15.300
diphone,n a,personne à,14-1.wav,15.230,15.390
diphone,a v,à voir,14-1.wav,15.300,15.520
diphone,v w,voir,14-1.wav,15.390,15.640
diphone,w a,voir,14-1.wav,15.520,15.760
diphone,a ʁ,voir,14-1.wav,15.640,15.970
diphone,ʁ l,voir le,14-1.wav,15.760,17.020
diphone,l ø,le,14-1.wav,16.940,17.100
diphone,ø m,le mal,14-1.wav,17.020,17.220
diphone,m a,mal,14-1.wav,17.100,17.360
diphone,a l,mal,14-1.wav,17.220,17.470
diphone,l s,mal s',14-1.wav,17.360,17.660
diphone,s ɑ̃,s' envenime,14-1.wav,17.470,17.790
diphone,ɑ̃ v,envenime,14-1.wav,17.660,17.920
diphone,v ɲ,envenime,14-1.wav,17.790,18.060
diphone,ɲ i,envenime,14-1.wav,17.920,18.210
diphone,i m,envenime,14-1.wav,18.060,18.480
diphone,m f,envenime faute,14-1.wav,18.210,18.730
diphone,f o,faute,14-1.wav,18.530,18.820
diphone,o t,faute,14-1.wav,18.730,18.920
diphone,t d,faute de,14-1.wav,18.820,19.050
diphone,d ə,de,14-1.wav,18.920,19.070
diphone,ə s,de soins,14-1.wav,19.050,19.270
diphone,s w,soins,14-1.wav,19.070,19.330
diphone,w ɛ̃,soins,14-1.wav,19.270,19.520
triphone,ɔ̃ ɑ̃ t,on entend,14-1.wav,0.630,1.150
triphone,ɑ̃ t ɑ̃,entend,14-1.wav,0.880,1.290
triphone,t ɑ̃ l,entend les,14-1.wav,1.020,1.400
triphone,ɑ̃ l e,entend les,14-1.wav,1.150,1.520
triphone,l e ɡ,les gazouillis,14-1.wav,1.290,1.610
triphone,e ɡ a,les gazouillis,14-1.wav,1.400,1.710
triphone,ɡ a z,gazouillis,14-1.wav,1.520,1.830
triphone,a z u,gazouillis,14-1.wav,1.610,1.930
triphone,z u j,gazouillis,14-1.wav,1.710,1.990
triphone,u j i,gazouillis,14-1.wav,1.830,2.210
triphone,j i d,gazouillis d'un,14-1.wav,1.930,2.290
triphone,i d ɛ̃,gazouillis d'un,14-1.wav,1.990,2.450
triphone,d ɛ̃ w,d'un oiseau,14-1.wav,2.210,2.570
triphone,ɛ̃ w a,d'un oiseau,14-1.wav,2.290,2.640
triphone,w a z,oiseau,14-1.wav,2.450,2.750
triphone,a z o,oiseau,14-1.wav,2.570,2.860
triphone,z o d,oiseau dans,14-1.wav,2.640,2.920
triphone,o d ɑ̃,oiseau dans,14-1.wav,2.750,3.000
triphone,d ɑ̃ l,dans le,14-1.wav,2.860,3.070
triphone,ɑ̃ l ø,dans le,14-1.wav,2.920,3.160
triphone,l ø ʒ,le jardin,14-1.wav,3.000,3.270
triphone,ø ʒ a,le jardin,14-1.wav,3.070,3.360
triphone,ʒ a ʁ,jardin,14-1.wav,3.160,3.480
triphone,a ʁ d,jardin,14-1.wav,3.270,3.570
triphone,ʁ d ɛ̃,jardin,14-1.wav,3.360,3.760
triphone,d ɛ̃ l,jardin la,14-1.wav,3.480,4.980
triphone,ɛ̃ l a,jardin la,14-1.wav,3.570,5.060
triphone,l a b,la barque,14-1.wav,4.860,5.180
triphone,a b a,la barque,14-1.wav,4.980,5.310
triphone,b a ʁ,barque,14-1.wav,5.060,5.440
triphone,a ʁ k,barque,14-1.wav,5.180,5.520
triphone,ʁ k d,barque du,14-1.wav,5.310,5.630
triphone,k d y,barque du,14-1.wav,5.440,5.730
triphone,d y p,du pêcheur,14-1.wav,5.520,5.820
triphone,y p ɛ,du pêcheur,14-1.wav,5.630,5.930
triphone,p ɛ ʃ,pêcheur,14-1.wav,5.730,6.110
triphone,ɛ ʃ œ,pêcheur,14-1.wav,5.820,6.260
triphone,ʃ œ ʁ,pêcheur,14-1.wav,5.930,6.410
triphone,œ ʁ a,pêcheur a,14-1.wav,6.110,6.480
triphone,ʁ a e,pêcheur a été,14-1.wav,6.260,6.610
triphone,a e t,a été,14-1.wav,6.410,6.670
triphone,e t e,été,14-1.wav,6.480,6.800
triphone,t e ɑ̃,été emportée,14-1.wav,6.610,6.950
triphone,e ɑ̃ p,été emportée,14-1.wav,6.670,7.050
triphone,ɑ̃ p ɔ,emportée,14-1.wav,6.830,7.110
triphone,p ɔ ʁ,emportée,14-1.wav,6.950,7.250
triphone,ɔ ʁ t,emportée,14-1.wav,7.050,7.320
triphone,ʁ t e,emportée,14-1.wav,7.110,7.420
triphone,t e p,emportée par,14-1.wav,7.250,7.530
triphone,e p a,emportée par,14-1.wav,7.320,7.580
triphone,p a ʁ,par,14-1.wav,7.420,7.670
triphone,a ʁ y,par une,14-1.wav,7.530,7.730
triphone,ʁ y n,par une,14-1.wav,7.580,7.940
triphone,y n t,une tempête,14-1.wav,7.670,8.050
triphone,n t ɑ̃,une tempête,14-1.wav,7.730,8.140
triphone,t ɑ̃ p,tempête,14-1.wav,7.940,8.280
triphone,ɑ̃ p ɛ,tempête,14-1.wav,8.050,8.380
triphone,p ɛ t,tempête,14-1.wav,8.140,8.750
triphone,ɛ t s,tempête ce,14-1.wav,8.280,9.860
triphone,t s ə,tempête ce,14-1.wav,8.380,9.880
triphone,s ə ʎ,ce livre,14-1.wav,9.670,10.030
triphone,ə ʎ i,ce livre,14-1.wav,9.860,10.200
triphone,ʎ i v,livre,14-1.wav,9.880,10.300
triphone,i v ʁ,livre,14-1.wav,10.030,10.420
triphone,v ʁ ə,livre,14-1.wav,10.200,10.440
triphone,ʁ ə p,livre provient,14-1.wav,10.300,10.540
triphone,ə p ʁ,livre provient,14-1.wav,10.420,10.620
triphone,p ʁ ɔ,provient,14-1.wav,10.440,10.690
triphone,ʁ ɔ v,provient,14-1.wav,10.540,10.800
triphone,ɔ v j,provient,14-1.wav,10.620,10.950
triphone,v j ɑ̃,provient,14-1.wav,10.690,11.050
triphone,j ɑ̃ d,provient de,14-1.wav,10.800,11.140
triphone,ɑ̃ d ə,provient de,14-1.wav,10.950,11.160
triphone,d ə l,de la,14-1.wav,11.050,11.260
triphone,ə l a,de la,14-1.wav,11.140,11.330
triphone,l a b,la bibliothèque,14-1.wav,11.160,11.430
triphone,a b i,la bibliothèque,14-1.wav,11.260,11.510
triphone,b i b,bibliothèque,14-1.wav,11.330,11.600
triphone,i b ʎ,bibliothèque,14-1.wav,11.430,11.610
triphone,b ʎ i,bibliothèque,14-1.wav,11.510,11.730
triphone,ʎ i j,bibliothèque,14-1.wav,11.600,11.830
triphone,i j ɔ,bibliothèque,14-1.wav,11.610,11.910
triphone,j ɔ t,bibliothèque,14-1.wav,11.730,12.050
triphone,ɔ t ɛ,bibliothèque,14-1.wav,11.830,12.170
triphone,t ɛ k,bibliothèque,14-1.wav,11.910,12.490
triphone,ɛ k ʒ,bibliothèque j',14-1.wav,12.050,13.540
triphone,k ʒ ɑ̃,bibliothèque j' en,14-1.wav,12.170,13.650
triphone,ʒ ɑ̃ k,j' en conclus,14-1.wav,13.380,13.750
triphone,ɑ̃ k ɔ̃,en conclus,14-1.wav,13.540,13.850
triphone,k ɔ̃ k,conclus,14-1.wav,13.650,13.980
triphone,ɔ̃ k l,conclus,14-1.wav,13.750,14.010
triphone,k l y,conclus,14-1.wav,13.850,14.160
triphone,l y c,conclus qu'il,14-1.wav,13.980,14.250
triphone,y c i,conclus qu'il,14-1.wav,14.010,14.310
triphone,c i l,qu'il,14-1.wav,14.160,14.410
